"Repo","Label","Issue Number","Title","Status"
"AMO-Tools-Desktop","Process Heating","4254","Unit conversion Button more flashy","CLOSED"
"AMO-Tools-Desktop","Process Heating","4251","Standalone style/consistency improvements","CLOSED"
"AMO-Tools-Desktop","Process Heating","4249","Create interface(s) for Flue Gas property calculation methods","CLOSED"
"AMO-Tools-Desktop","Process Heating","4245","Process Heating Name Change","CLOSED"
"AMO-Tools-Desktop","Process Heating","4243","Process Heating - small issues","CLOSED"
"AMO-Tools-Desktop","Process Heating","4236","PH standalone calculator visual bug","CLOSED"
"AMO-Tools-Desktop","Process Heating","4229","Explore Opps Loss error on first open","CLOSED"
"AMO-Tools-Desktop","Process Heating","4226","ESC 5 Calculator icon","CLOSED"
"AMO-Tools-Desktop","Process Heating","4203","Pre-Release testing of PHAST assessment","CLOSED"
"AMO-Tools-Desktop","Process Heating","4202","Pre-release QA/Testing of Standalones","CLOSED"
"AMO-Tools-Desktop","Process Heating","4199","Process Heating Opening View Factor Warnings","CLOSED"
"AMO-Tools-Desktop","Process Heating","4198","PH - Opening View Factor","CLOSED"
"AMO-Tools-Desktop","Process Heating","4165","PH Help Text Additions","CLOSED"
"AMO-Tools-Desktop","Process Heating","4152","Validation Updates to Atmosphere","CLOSED"
"AMO-Tools-Desktop","Process Heating","4138","Change PH Energy Source Type","CLOSED"
"AMO-Tools-Desktop","Process Heating","4133","PH field names","CLOSED"
"AMO-Tools-Desktop","Process Heating","4132","Validation updates to Charge Materials","CLOSED"
"AMO-Tools-Desktop","Process Heating","4120","Validation updates to Wall ","CLOSED"
"AMO-Tools-Desktop","Process Heating","4119","PH integration into TH","CLOSED"
"AMO-Tools-Desktop","Process Heating","4118","Charge Materials","CLOSED"
"AMO-Tools-Desktop","Process Heating","4117","Icons for PH calcs","CLOSED"
"AMO-Tools-Desktop","Process Heating","4116","Validity updates to Flue Gas","CLOSED"
"AMO-Tools-Desktop","Process Heating","4103","PH - EAF - Electricity Input Validation","CLOSED"
"AMO-Tools-Desktop","Process Heating","4082","PH Steam System Efficiency","CLOSED"
"AMO-Tools-Desktop","Process Heating","4059","ESC 27 Air-fuel ratio","CLOSED"
"AMO-Tools-Desktop","Process Heating","4057","ESC 9 Waste heat Absorp chillers","CLOSED"
"AMO-Tools-Desktop","Process Heating","4056","ESC 7 Heat cascade","CLOSED"
"AMO-Tools-Desktop","Process Heating","4055","ESC 5 Heat air with Exhaust","CLOSED"
"AMO-Tools-Desktop","Process Heating","4002","Think about help text only on focus","CLOSED"
"AMO-Tools-Desktop","Process Heating","3990","Further EAF Tweaks","CLOSED"
"AMO-Tools-Desktop","Process Heating","3945","PH - EAF - Energy Input flow rate","CLOSED"
"AMO-Tools-Desktop","Process Heating","3924","EAF Exhaust Gas Calculator","OPEN"
"AMO-Tools-Desktop","Process Heating","3868","O2 Enrichment Old Assessments","CLOSED"
"AMO-Tools-Desktop","Process Heating","3852","O2 enrichment Baseline/Mod updates","CLOSED"
"AMO-Tools-Desktop","Process Heating","3844","Flue Gas Modal","CLOSED"
"AMO-Tools-Desktop","Process Heating","3843","Atmosphere Standalone","CLOSED"
"AMO-Tools-Desktop","Process Heating","3842","Cooling Standalone","CLOSED"
"AMO-Tools-Desktop","Process Heating","3841","Fixture Standalone","CLOSED"
"AMO-Tools-Desktop","Process Heating","3840","Opening Standalone","CLOSED"
"AMO-Tools-Desktop","Process Heating","3839","Leakage Standalone","CLOSED"
"AMO-Tools-Desktop","Process Heating","3838","Wall PH Standalone","CLOSED"
"AMO-Tools-Desktop","Process Heating","3837","Flue Gas Standalone","CLOSED"
"AMO-Tools-Desktop","Process Heating","3836","MEASUR Convert PH Assessment Calcs into stand alone calcs","CLOSED"
"AMO-Tools-Desktop","Process Heating","3832","Efficiency Improvement","CLOSED"
"AMO-Tools-Desktop","Process Heating","3831","O2 enrichment tweaks","CLOSED"
"AMO-Tools-Desktop","Process Heating","3822","Plotly Update for O2 Enrichment","CLOSED"
"AMO-Tools-Desktop","Process Heating","3757","Convert Calc graphs to plotly","CLOSED"
"AMO-Tools-Desktop","Process Heating","3703","EAF defaults & helptext","CLOSED"
"AMO-Tools-Desktop","Process Heating","3702","Tiny PH quick fix","CLOSED"
"AMO-Tools-Desktop","Process Heating","3682","Invalid indication for phast mods","CLOSED"
"AMO-Tools-Desktop","Process Heating","3668","Issue 3658","CLOSED"
"AMO-Tools-Desktop","Process Heating","3665","Issue 3652","CLOSED"
"AMO-Tools-Desktop","Process Heating","3658","(PHAST) Show Mods in Report","CLOSED"
"AMO-Tools-Desktop","Process Heating","3652","Explore-Opps PHAST - Disabled/Selected baseline value","CLOSED"
"AMO-Tools-Desktop","Process Heating","3635","Explore Opps + Report","CLOSED"
"AMO-Tools-Desktop","Process Heating","3625","Explore Opps - All assessments","CLOSED"
"AMO-Tools-Desktop","Process Heating","3569","PHA - Results - Executive Summary - Energy Intensity","CLOSED"
"AMO-Tools-Desktop","Process Heating","3559","Remove old acronyms  ","CLOSED"
"AMO-Tools-Desktop","Process Heating","3551","Cost Decimal places","CLOSED"
"AMO-Tools-Desktop","Process Heating","3523","Custom materials can't be edited after closing app","CLOSED"
"AMO-Tools-Desktop","Process Heating","3522","New fuel - specify HHV directly","OPEN"
"AMO-Tools-Desktop","Process Heating","3520","Solid Fuel display/database","CLOSED"
"AMO-Tools-Desktop","Process Heating","3506","Steam stack loss calculator - custom fuel","CLOSED"
"AMO-Tools-Desktop","Process Heating","3494","PH - metric Heat Balance Operations Tab","CLOSED"
"AMO-Tools-Desktop","Process Heating","3451","Better help text for emissivity ","CLOSED"
"AMO-Tools-Desktop","Process Heating","3438","O2 enrichment metric bug","CLOSED"
"AMO-Tools-Desktop","Process Heating","3406","Process Heating - Efficiency Improvement Example","CLOSED"
"AMO-Tools-Desktop","Process Heating","3364","Aluminum is in the solid Charge material list twice","CLOSED"
"AMO-Tools-Desktop","Process Heating","3279","PH Calc: Flue for HVAC","CLOSED"
"AMO-Tools-Desktop","Process Heating","3278","PH Calc: Cascading Heat","CLOSED"
"AMO-Tools-Desktop","Process Heating","3277","PH Calc: Waste Heat for Absorption Chiller","CLOSED"
"AMO-Tools-Desktop","Process Heating","3274","PH Calc: Control Air:Fuel Ratio","CLOSED"
"AMO-Tools-Desktop","Process Heating","3198","Inconsistencies between Efficiency Improvement Calculator and O2 Enrichment calculator","CLOSED"
"AMO-Tools-Desktop","Process Heating","3169","Clean Process Heating NAN Bindings","CLOSED"
"AMO-Tools-Desktop","Process Heating","3161","Process Heat Calculator Quick Fixes","CLOSED"
"AMO-Tools-Desktop","Process Heating","2995","PHAST Help Text Edit","CLOSED"
"AMO-Tools-Desktop","Process Heating","2887","PHAST - Default Explore opps help text","CLOSED"
"AMO-Tools-Desktop","Process Heating","2844","Bug on PHAST Aux Equipment Page","OPEN"
"AMO-Tools-Desktop","Process Heating","2748","PHAST & Custom Units quick fix","CLOSED"
"AMO-Tools-Desktop","Process Heating","2747","Calculators Units are gone - PHAST Custom Units","CLOSED"
"AMO-Tools-Desktop","Process Heating","2701","Help Text Modification in PHAST > Aux Equipment","CLOSED"
"AMO-Tools-Desktop","Process Heating","2534","PHAST Charge material list","OPEN"
"AMO-Tools-Desktop","Process Heating","2507","PHAST Charge Material List Expansion","OPEN"
"AMO-Tools-Desktop","Process Heating","2425","PHAST Design Energy Use and Metered Energy Don't show Help Text Initially","CLOSED"
"AMO-Tools-Desktop","Process Heating","2382","more hp instead of kW","CLOSED"
"AMO-Tools-Desktop","Process Heating","2317","PHAST Explore Opps Results Not updating","CLOSED"
"AMO-Tools-Desktop","Process Heating","2309","Gauge Pressures in assessments","CLOSED"
"AMO-Tools-Desktop","Process Heating","2298","Copy to clipboard Results Tables","CLOSED"
"AMO-Tools-Desktop","Process Heating","2297","Redo O2 Enrichement Table to match other graph tables","CLOSED"
"AMO-Tools-Desktop","Process Heating","2296","App crash when exit EAF Assessment","CLOSED"
"AMO-Tools-Desktop","Process Heating","2287","PHAST Explore Opps Warnings","CLOSED"
"AMO-Tools-Desktop","Process Heating","2281","PHAST Warnings","CLOSED"
"AMO-Tools-Desktop","Process Heating","2265","EAF Energy Input","CLOSED"
"AMO-Tools-Desktop","Process Heating","2264","PHAST Cooling","CLOSED"
"AMO-Tools-Desktop","Process Heating","2263","EAF Energy Input unit","CLOSED"
"AMO-Tools-Desktop","Process Heating","2246","PHAST electrotech (non-EAF) warnings","CLOSED"
"AMO-Tools-Desktop","Process Heating","2239","PHAST Electrotech Unit error (small)","CLOSED"
"AMO-Tools-Desktop","Process Heating","2156","Stand alone flue gas calculator","CLOSED"
"AMO-Tools-Desktop","Process Heating","2075","Update HTML CSS for PHAST","CLOSED"
"AMO-Tools-Desktop","Process Heating","2069","Help Text Formating 2","CLOSED"
"AMO-Tools-Desktop","Process Heating","2067","PHAST spelling error in warnings","CLOSED"
"AMO-Tools-Desktop","Process Heating","2050","Update For/id of Labels and input fields","CLOSED"
"AMO-Tools-Desktop","Process Heating","1928","PHAST assessment, radio buttons overlap on Aux Equipment tab","CLOSED"
"AMO-Tools-Desktop","Process Heating","1893","PHAST Electrotech unit change","CLOSED"
"AMO-Tools-Desktop","Process Heating","1890","PHAST Design & Metered Unit labels - kWh","CLOSED"
"AMO-Tools-Desktop","Process Heating","1875","Weird bug Explore opps","CLOSED"
"AMO-Tools-Desktop","Process Heating","1873","Additional graph to add for electrotech","CLOSED"
"AMO-Tools-Desktop","Process Heating","1872","Upgrade to EAF algorithm","CLOSED"
"AMO-Tools-Desktop","Process Heating","1866","PHAST energy intensity error","CLOSED"
"AMO-Tools-Desktop","Process Heating","1865","Expanding Non-EAF Energy Input","OPEN"
"AMO-Tools-Desktop","Process Heating","1864","Small Errors in Energy Input","CLOSED"
"AMO-Tools-Desktop","Process Heating","1854","PHAST - Remove warning Electrotech","CLOSED"
"AMO-Tools-Desktop","Process Heating","1851","PHAST - edit VALUES for baseline","CLOSED"
"AMO-Tools-Desktop","Process Heating","1845","PHAST graph labels incorrect","CLOSED"
"AMO-Tools-Desktop","Process Heating","1837","PHAST - EAF average exhaust profile","CLOSED"
"AMO-Tools-Desktop","Process Heating","1836","PHAST - Batch Processes","OPEN"
"AMO-Tools-Desktop","Process Heating","1833","PHAST Sankey - hard code label for exothermic","CLOSED"
"AMO-Tools-Desktop","Process Heating","1832","Sankey Improvement 2.0","CLOSED"
"AMO-Tools-Desktop","Process Heating","1831","Sankey improvement - Electrotech","CLOSED"
"AMO-Tools-Desktop","Process Heating","1830","PHAST - bring back ability to add multiple cooling losses","CLOSED"
"AMO-Tools-Desktop","Process Heating","1829","PHAST EAF Energy Input","CLOSED"
"AMO-Tools-Desktop","Process Heating","1828","PHAST - (Not EAF) Energy Input","CLOSED"
"AMO-Tools-Desktop","Process Heating","1818","Pre-assessment Tweak","CLOSED"
"AMO-Tools-Desktop","Process Heating","1815","PHAST Charge Material Warning, liquid","CLOSED"
"AMO-Tools-Desktop","Process Heating","1794","PHAST - Design/Metered","CLOSED"
"AMO-Tools-Desktop","Process Heating","1786","PHAST - Disable loss names in modify conditions","CLOSED"
"AMO-Tools-Desktop","Process Heating","1746","PHAST - Input Summary Verbiage","CLOSED"
"AMO-Tools-Desktop","Process Heating","1741","PHAST Red Badges Broken","CLOSED"
"AMO-Tools-Desktop","Process Heating","1713","PHAST Warning","CLOSED"
"AMO-Tools-Desktop","Process Heating","1712","O2 Enrichment neg fuel savings","OPEN"
"AMO-Tools-Desktop","Process Heating","1692","PHAST - Report % savings graph","CLOSED"
"AMO-Tools-Desktop","Process Heating","1691","PHAST - cooling loss","CLOSED"
"AMO-Tools-Desktop","Process Heating","1690","Results table","CLOSED"
"AMO-Tools-Desktop","Process Heating","1685","PHAST - repeat asking for cost info","CLOSED"
"AMO-Tools-Desktop","Process Heating","1683","Decimal places in report","CLOSED"
"AMO-Tools-Desktop","Process Heating","1682","PHAST Sankey Exothermic Heat","CLOSED"
"AMO-Tools-Desktop","Process Heating","1681","PHAST result ""Exothermic Heat from process""","CLOSED"
"AMO-Tools-Desktop","Process Heating","1678","Create slide deck for PHAST","CLOSED"
"AMO-Tools-Desktop","Process Heating","1676","When deleting a scenario, do not close the management window","CLOSED"
"AMO-Tools-Desktop","Process Heating","1675","PHAST Assessment Other Next","CLOSED"
"AMO-Tools-Desktop","Process Heating","1674","PHAST Wall losses View factor","CLOSED"
"AMO-Tools-Desktop","Process Heating","1665","New materials/surface/fuel not showing up in existing dropdowns","CLOSED"
"AMO-Tools-Desktop","Process Heating","1664","PHAST - Steam repeat values","CLOSED"
"AMO-Tools-Desktop","Process Heating","1658","Color Badge for Aux, Design & Metered PHAST","CLOSED"
"AMO-Tools-Desktop","Process Heating","1653","PHAST Report - Input Data","CLOSED"
"AMO-Tools-Desktop","Process Heating","1652","More Scroll Bars - Reports","CLOSED"
"AMO-Tools-Desktop","Process Heating","1651","PHAST Report Energy Intensity","CLOSED"
"AMO-Tools-Desktop","Process Heating","1650","PHAST Other losses navigation","CLOSED"
"AMO-Tools-Desktop","Process Heating","1649","PHAST - new surface modal","CLOSED"
"AMO-Tools-Desktop","Process Heating","1648","PHAST - Fixtures Total","CLOSED"
"AMO-Tools-Desktop","Process Heating","1647","PHAST Charge Material Help","CLOSED"
"AMO-Tools-Desktop","Process Heating","1646","PHAST Charge Material Warning","CLOSED"
"AMO-Tools-Desktop","Process Heating","1645","Charge Material Net/Gross Heat","CLOSED"
"AMO-Tools-Desktop","Process Heating","1644","Steam Cost","OPEN"
"AMO-Tools-Desktop","Process Heating","1643","PHAST not using cost values from operations tab","CLOSED"
"AMO-Tools-Desktop","Process Heating","1642","PHAST Help Text - Data collection","CLOSED"
"AMO-Tools-Desktop","Process Heating","1641","Flue Gas Help Text","CLOSED"
"AMO-Tools-Desktop","Process Heating","1640","PHAST Decimals v. Sig Figs","CLOSED"
"AMO-Tools-Desktop","Process Heating","1639","Metered Energy - Fuel","CLOSED"
"AMO-Tools-Desktop","Process Heating","1635","Pre-assessment verbiage changes","CLOSED"
"AMO-Tools-Desktop","Process Heating","1618","explore ops inadvertent baseline change","CLOSED"
"AMO-Tools-Desktop","Process Heating","1589","In settings, the ""Process Heating"" units should be renamed","CLOSED"
"AMO-Tools-Desktop","Process Heating","1566","Furnace type at top of assessment","CLOSED"
"AMO-Tools-Desktop","Process Heating","1564","PHAST Pies","CLOSED"
"AMO-Tools-Desktop","Process Heating","1561","PSAT Sankey not displaying","CLOSED"
"AMO-Tools-Desktop","Process Heating","1541","Change Modification to Scenario in Report","CLOSED"
"AMO-Tools-Desktop","Process Heating","1527","PHAST Rollup Report Preassessment","CLOSED"
"AMO-Tools-Desktop","Process Heating","1526","Reorder PHAST Calculators Again","CLOSED"
"AMO-Tools-Desktop","Process Heating","1511","quick fix to explore opps text","CLOSED"
"AMO-Tools-Desktop","Process Heating","1509","PHAST - Step Badges Colors","CLOSED"
"AMO-Tools-Desktop","Process Heating","1506","PHAST - EAF missing calculator","CLOSED"
"AMO-Tools-Desktop","Process Heating","1503","Pre-assessment roll up table","CLOSED"
"AMO-Tools-Desktop","Process Heating","1502","PHAST - Energy Use Graph","CLOSED"
"AMO-Tools-Desktop","Process Heating","1495","PHAST Explore opps","CLOSED"
"AMO-Tools-Desktop","Process Heating","1493","Explore Opps PSAT & PHAST","CLOSED"
"AMO-Tools-Desktop","Process Heating","1492","PHAST flue gas modification bug","CLOSED"
"AMO-Tools-Desktop","Process Heating","1484","Assessment Changes 4 - Changed List","CLOSED"
"AMO-Tools-Desktop","Process Heating","1483","PHAST loss calculators order","CLOSED"
"AMO-Tools-Desktop","Process Heating","1480","Assessment Changes 1a - Badges","CLOSED"
"AMO-Tools-Desktop","Process Heating","1479","Assessment Changes 1 - badge changes","CLOSED"
"AMO-Tools-Desktop","Process Heating","1478","Assessment Changes 2 - Add New Modification","CLOSED"
"AMO-Tools-Desktop","Process Heating","1477","Assessment Changes 3 - Modification List","CLOSED"
"AMO-Tools-Desktop","Process Heating","1473","Pre-assessment in report","CLOSED"
"AMO-Tools-Desktop","Process Heating","1469","PHAST - Modification","CLOSED"
"AMO-Tools-Desktop","Process Heating","1458","PHAST Report - Energy Use Graph","CLOSED"
"AMO-Tools-Desktop","Process Heating","1457","PHAST Exe Summary Tweaks","CLOSED"
"AMO-Tools-Desktop","Process Heating","1456","PHAST Pie tweaks","CLOSED"
"AMO-Tools-Desktop","Process Heating","1455","PHAST Bar chart tweaks","CLOSED"
"AMO-Tools-Desktop","Process Heating","1442","PHAST - Difference between PHASTEx and this","CLOSED"
"AMO-Tools-Desktop","Process Heating","1441","PHAST - Opening loss dropdown verbiage","CLOSED"
"AMO-Tools-Desktop","Process Heating","1440","PHAST - New Fuel Modal","CLOSED"
"AMO-Tools-Desktop","Process Heating","1436","Assessment Power points","OPEN"
"AMO-Tools-Desktop","Process Heating","1435","Small PHAST Report Verbiage","CLOSED"
"AMO-Tools-Desktop","Process Heating","1431","PHAST - Pre-assessment Cost Graph","CLOSED"
"AMO-Tools-Desktop","Process Heating","1427","PHAST - Print popup","CLOSED"
"AMO-Tools-Desktop","Process Heating","1422","PHAST - pre-assessments","CLOSED"
"AMO-Tools-Desktop","Process Heating","1412","PHAST - Print Assessment Button","CLOSED"
"AMO-Tools-Desktop","Process Heating","1410","PHAST Report Tweaks","CLOSED"
"AMO-Tools-Desktop","Process Heating","1409","PHAST - Pre-assessment - add table","CLOSED"
"AMO-Tools-Desktop","Process Heating","1408","PHAST Roll up Report - extra pre-assessment","CLOSED"
"AMO-Tools-Desktop","Process Heating","1406","PHAST Reaction Heat","CLOSED"
"AMO-Tools-Desktop","Process Heating","1403","PHAST - Exteneded Surface Loss not showing up","CLOSED"
"AMO-Tools-Desktop","Process Heating","1401","Explore Opps Help Text","CLOSED"
"AMO-Tools-Desktop","Process Heating","1400","Designed metered fixes","CLOSED"
"AMO-Tools-Desktop","Process Heating","1394","PHAST - Fuel & Steam  Metered Energy","CLOSED"
"AMO-Tools-Desktop","Process Heating","1393","PHAST - operations","CLOSED"
"AMO-Tools-Desktop","Process Heating","1392","PHAST Energy Intensity","CLOSED"
"AMO-Tools-Desktop","Process Heating","1391","PHAST - Gas Leakage - Specific Density Default","CLOSED"
"AMO-Tools-Desktop","Process Heating","1390","PHAST Atmosphere Landing Help","CLOSED"
"AMO-Tools-Desktop","Process Heating","1389","PHAST Operations","CLOSED"
"AMO-Tools-Desktop","Process Heating","1388","PHAST - System Setup type of furnace","CLOSED"
"AMO-Tools-Desktop","Process Heating","1387","PHAST Roll up - missing bar","CLOSED"
"AMO-Tools-Desktop","Process Heating","1381","Pre-Assessement not saving in folder view","CLOSED"
"AMO-Tools-Desktop","Process Heating","1380","Hybrid Furnace in Pre-Assessment","CLOSED"
"AMO-Tools-Desktop","Process Heating","1379","PHAST - Result","CLOSED"
"AMO-Tools-Desktop","Process Heating","1378","PHAST Modify Conditions","CLOSED"
"AMO-Tools-Desktop","Process Heating","1370","PHAST - Flow Calculator Unit conv.","CLOSED"
"AMO-Tools-Desktop","Process Heating","1367","PHAST Pre-Assessment in Rollup","CLOSED"
"AMO-Tools-Desktop","Process Heating","1356","DB Value checks after conversion","CLOSED"
"AMO-Tools-Desktop","Process Heating","1354","PHAST changing units, sig figs and weirdness","CLOSED"
"AMO-Tools-Desktop","Process Heating","1353","PHAST - Cannot delete loss","CLOSED"
"AMO-Tools-Desktop","Process Heating","1352","PHAST- 2 Drop Downs","CLOSED"
"AMO-Tools-Desktop","Process Heating","1340","Loss Notes Not Saving","CLOSED"
"AMO-Tools-Desktop","Process Heating","1339","PHAST - Flow calculator misc changes","CLOSED"
"AMO-Tools-Desktop","Process Heating","1338","PHAST - Flow calculator diagram","OPEN"
"AMO-Tools-Desktop","Process Heating","1337","PHAST Results - Decimal Places","CLOSED"
"AMO-Tools-Desktop","Process Heating","1336","PHAST - Fixture Specific Heat","CLOSED"
"AMO-Tools-Desktop","Process Heating","1335","PHAST - Energy Intensity","CLOSED"
"AMO-Tools-Desktop","Process Heating","1334","PHAST - Flue gas input label","CLOSED"
"AMO-Tools-Desktop","Process Heating","1333","PHAST Calculators Help","CLOSED"
"AMO-Tools-Desktop","Process Heating","1332","PHAST Calculators","CLOSED"
"AMO-Tools-Desktop","Process Heating","1331","PHAST report pie charts","CLOSED"
"AMO-Tools-Desktop","Process Heating","1330","PHAST - New Fuel Modal","CLOSED"
"AMO-Tools-Desktop","Process Heating","1329","PHAST - totals for each loss page","CLOSED"
"AMO-Tools-Desktop","Process Heating","1328","Example Folder","CLOSED"
"AMO-Tools-Desktop","Process Heating","1327","PHAST - Help Scroll","CLOSED"
"AMO-Tools-Desktop","Process Heating","1326","Modify conditions","CLOSED"
"AMO-Tools-Desktop","Process Heating","1325","Padding to application","CLOSED"
"AMO-Tools-Desktop","Process Heating","1322","PHAST report Pie charts","CLOSED"
"AMO-Tools-Desktop","Process Heating","1321","PHAST - Saving","CLOSED"
"AMO-Tools-Desktop","Process Heating","1317","Reorganize Charge Material Input Summary","CLOSED"
"AMO-Tools-Desktop","Process Heating","1312","PHAST Sankey","CLOSED"
"AMO-Tools-Desktop","Process Heating","1311","PHAST Report Graphs Printing 2 - B&W","CLOSED"
"AMO-Tools-Desktop","Process Heating","1310","PHAST Report Graphs Printing","CLOSED"
"AMO-Tools-Desktop","Process Heating","1288","PH Setup Custom Furnace","CLOSED"
"AMO-Tools-Desktop","Process Heating","1284","PHAST - Pre-assessment help text","CLOSED"
"AMO-Tools-Desktop","Process Heating","1265","PHAST Print + Facility Info","CLOSED"
"AMO-Tools-Desktop","Process Heating","1253","Calculators Icons","CLOSED"
"AMO-Tools-Desktop","Process Heating","1249","PHAST Icon","CLOSED"
"AMO-Tools-Desktop","Process Heating","1247","PHAST Results Tab","CLOSED"
"AMO-Tools-Desktop","Process Heating","1246","PHAST AH Decimal places","CLOSED"
"AMO-Tools-Desktop","Process Heating","1245","PHAST - Flue Gas Loss","CLOSED"
"AMO-Tools-Desktop","Process Heating","1244","PHAST - Exothermic Heat & Results","CLOSED"
"AMO-Tools-Desktop","Process Heating","1242","PHAST - Steam Furnace Type","CLOSED"
"AMO-Tools-Desktop","Process Heating","1232","PHAST - Endo/Exothermic Heat","CLOSED"
"AMO-Tools-Desktop","Process Heating","1231","PHAST Report Sankey","CLOSED"
"AMO-Tools-Desktop","Process Heating","1230","PHAST - System Basics","CLOSED"
"AMO-Tools-Desktop","Process Heating","1229","PHAST Sankey Addition","CLOSED"
"AMO-Tools-Desktop","Process Heating","1227","Explore Opportunities","OPEN"
"AMO-Tools-Desktop","Process Heating","1226","PH Calculator help text remove maxes","CLOSED"
"AMO-Tools-Desktop","Process Heating","1225","O2 Enrichment Help Text","CLOSED"
"AMO-Tools-Desktop","Process Heating","1224","Electrotechnology- EAF- Exhaust Gas - Help Text","CLOSED"
"AMO-Tools-Desktop","Process Heating","1217","Typo- Help Text - Atmosphere Tab","CLOSED"
"AMO-Tools-Desktop","Process Heating","1212","PHAST verbiage part 2","CLOSED"
"AMO-Tools-Desktop","Process Heating","1204","PHAST User Input Validation Assessment => Operations","CLOSED"
"AMO-Tools-Desktop","Process Heating","1203","PHAST - Rollup - Units","CLOSED"
"AMO-Tools-Desktop","Process Heating","1190","PHAST - Input data","CLOSED"
"AMO-Tools-Desktop","Process Heating","1189","PHAST - Electrotech Design & Metered","CLOSED"
"AMO-Tools-Desktop","Process Heating","1188","PHAST - Warning - Energy Input","CLOSED"
"AMO-Tools-Desktop","Process Heating","1187","PHAST - Non EAF ET - Energy Input","CLOSED"
"AMO-Tools-Desktop","Process Heating","1186","PHAST Gas Leakage help text","CLOSED"
"AMO-Tools-Desktop","Process Heating","1185","PHAST Cooling Help Text","CLOSED"
"AMO-Tools-Desktop","Process Heating","1184","PHAST - Charge Material ""Loss""","CLOSED"
"AMO-Tools-Desktop","Process Heating","1183","PHAST Warnings","CLOSED"
"AMO-Tools-Desktop","Process Heating","1180","PHAST - Operating Costs","CLOSED"
"AMO-Tools-Desktop","Process Heating","1179","PHAST - Operating Hours","CLOSED"
"AMO-Tools-Desktop","Process Heating","1176","Change furnace to ""process heating equipment""","CLOSED"
"AMO-Tools-Desktop","Process Heating","1167","Fixtures add new modal","CLOSED"
"AMO-Tools-Desktop","Process Heating","1166","PHAST - temperature unit conversion","CLOSED"
"AMO-Tools-Desktop","Process Heating","1161","Table Layouts for PHAST Rollups","CLOSED"
"AMO-Tools-Desktop","Process Heating","1158","Implement Novice View for PHAST","CLOSED"
"AMO-Tools-Desktop","Process Heating","1137","PHAST - Modification Naviagation","CLOSED"
"AMO-Tools-Desktop","Process Heating","1135","Sankey Verbage","CLOSED"
"AMO-Tools-Desktop","Process Heating","1133","PHAST - Gas Leakage Allow negative furnace draft pressure","CLOSED"
"AMO-Tools-Desktop","Process Heating","1130","PHAST - Change Default from ""Energy Input""","CLOSED"
"AMO-Tools-Desktop","Process Heating","1129","Scrolling up/down","CLOSED"
"AMO-Tools-Desktop","Process Heating","1128","PHAST - Modification warning","CLOSED"
"AMO-Tools-Desktop","Process Heating","1122","PHAST - EAF wrong calculator","CLOSED"
"AMO-Tools-Desktop","Process Heating","1121","PHAST - cooling","CLOSED"
"AMO-Tools-Desktop","Process Heating","1118","PHAST- Add a new material -Liquid- Unit","CLOSED"
"AMO-Tools-Desktop","Process Heating","1117","PHAST - Create Surface","CLOSED"
"AMO-Tools-Desktop","Process Heating","1116","PHAST - Operating Conditions Input Data","CLOSED"
"AMO-Tools-Desktop","Process Heating","1115","Help Text For New Materials","CLOSED"
"AMO-Tools-Desktop","Process Heating","1106","PHAST - Input + Cooling","CLOSED"
"AMO-Tools-Desktop","Process Heating","1105","PHAST - flue gas HHV","CLOSED"
"AMO-Tools-Desktop","Process Heating","1104","PHAST - Input Data","CLOSED"
"AMO-Tools-Desktop","Process Heating","1098","PHAST - total net heat","CLOSED"
"AMO-Tools-Desktop","Process Heating","1095","PHAST - metered white screen","CLOSED"
"AMO-Tools-Desktop","Process Heating","1094","PHAST - flue relating to 1074","CLOSED"
"AMO-Tools-Desktop","Process Heating","1077","PHAST - convert to metric","CLOSED"
"AMO-Tools-Desktop","Process Heating","1075","PHAST - relating to issue 1074","CLOSED"
"AMO-Tools-Desktop","Process Heating","1074","PHAST - flue gas new fuel","CLOSED"
"AMO-Tools-Desktop","Process Heating","1073","PHAST - Energy Input EAF Calculate link","CLOSED"
"AMO-Tools-Desktop","Process Heating","1072","PHAST - Flue Gas Fuel Dropdown","CLOSED"
"AMO-Tools-Desktop","Process Heating","1071","PHAST - Landing Page not there","CLOSED"
"AMO-Tools-Desktop","Process Heating","1070","PHAST - Add Mod Warning","CLOSED"
"AMO-Tools-Desktop","Process Heating","1069","Navigation","CLOSED"
"AMO-Tools-Desktop","Process Heating","1065","PHAST - Code Cleanup","CLOSED"
"AMO-Tools-Desktop","Process Heating","1064","PHAST - Pre screening - add costs","CLOSED"
"AMO-Tools-Desktop","Process Heating","1062","PHAST - Change numbers from DB - help","CLOSED"
"AMO-Tools-Desktop","Process Heating","1061","PHAST - Change numbers that come from DB","CLOSED"
"AMO-Tools-Desktop","Process Heating","1060","PHAST - Add new ... modal","CLOSED"
"AMO-Tools-Desktop","Process Heating","1059","PHAST - landing page","CLOSED"
"AMO-Tools-Desktop","Process Heating","1058","PHAST - operating costs small calculator","CLOSED"
"AMO-Tools-Desktop","Process Heating","1057","PHAST - operating hours","CLOSED"
"AMO-Tools-Desktop","Process Heating","1056","PHAST - Type of furnace chosen","CLOSED"
"AMO-Tools-Desktop","Process Heating","1049","Furnace Calculator Settings","CLOSED"
"AMO-Tools-Desktop","Process Heating","1038","Efficiency Improvement Calc","CLOSED"
"AMO-Tools-Desktop","Process Heating","1037","O2 Enrichment Calc","CLOSED"
